serial_number,latency,timestamp
MONA,339.337,2022-06-30 13:38:39.394258
LISA,328.409,2022-06-30 13:38:40.884381
BOSSA,325.714,2022-06-30 13:38:42.389272
NOVA,358.035,2022-06-30 13:38:43.917850
TERRA,328.902,2022-06-30 13:38:45.394122
COTA,328.68,2022-06-30 13:38:46.892643
MONA,356.04,2022-06-30 13:38:49.423161
LISA,325.847,2022-06-30 13:38:50.895200
BOSSA,329.509,2022-06-30 13:38:52.401625
NOVA,326.264,2022-06-30 13:38:53.899703
TERRA,327.217,2022-06-30 13:38:55.402848
COTA,328.712,2022-06-30 13:38:56.905906
MONA,364.539,2022-06-30 13:38:59.445189
LISA,326.166,2022-06-30 13:39:00.909875
BOSSA,325.408,2022-06-30 13:39:02.409932
NOVA,326.728,2022-06-30 13:39:03.915864
TERRA,327.449,2022-06-30 13:39:05.417841
COTA,325.236,2022-06-30 13:39:07.354720
MONA,326.853,2022-06-30 13:39:09.421990
LISA,325.706,2022-06-30 13:39:10.923361
BOSSA,745.503,2022-06-30 13:39:12.843065
NOVA,330.691,2022-06-30 13:39:13.942964
TERRA,325.745,2022-06-30 13:39:15.469241
COTA,456.432,2022-06-30 13:39:17.061501
MONA,326.61,2022-06-30 13:39:19.438217
LISA,455.268,2022-06-30 13:39:21.076237
BOSSA,324.948,2022-06-30 13:39:22.442053
NOVA,326.63,2022-06-30 13:39:23.952998
TERRA,375.973,2022-06-30 13:39:25.495739
COTA,330.784,2022-06-30 13:39:26.950755
MONA,362.637,2022-06-30 13:39:29.484948
LISA,644.027,2022-06-30 13:39:31.308837
BOSSA,342.613,2022-06-30 13:39:32.506649
NOVA,327.316,2022-06-30 13:39:33.975765
TERRA,325.618,2022-06-30 13:39:35.461040
COTA,396.147,2022-06-30 13:39:37.066918
MONA,357.017,2022-06-30 13:39:39.504898
LISA,334.081,2022-06-30 13:39:40.972850
BOSSA,325.918,2022-06-30 13:39:42.470704
NOVA,326.041,2022-06-30 13:39:43.969169
TERRA,791.78,2022-06-30 13:39:45.937033
COTA,348.64,2022-06-30 13:39:46.995336
MONA,326.396,2022-06-30 13:39:49.475997
LISA,327.889,2022-06-30 13:39:50.984811
BOSSA,325.449,2022-06-30 13:39:52.927212
NOVA,326.408,2022-06-30 13:39:53.986243
TERRA,328.029,2022-06-30 13:39:55.487299
COTA,385.369,2022-06-30 13:39:57.046515
MONA,331.496,2022-06-30 13:39:59.495414
LISA,326.621,2022-06-30 13:40:00.993925
BOSSA,329.57,2022-06-30 13:40:02.499541
NOVA,325.857,2022-06-30 13:40:03.997472
TERRA,334.604,2022-06-30 13:40:05.512290
COTA,332.779,2022-06-30 13:40:07.007187
MONA,327.419,2022-06-30 13:40:09.505696
LISA,762.225,2022-06-30 13:40:11.455585
BOSSA,324.834,2022-06-30 13:40:12.506771
NOVA,326.426,2022-06-30 13:40:14.011636
TERRA,399.509,2022-06-30 13:40:15.585972
COTA,326.566,2022-06-30 13:40:17.015682
MONA,342.001,2022-06-30 13:40:19.535284
LISA,333.873,2022-06-30 13:40:21.028417
BOSSA,343.537,2022-06-30 13:40:22.540674
NOVA,335.097,2022-06-30 13:40:24.032841
TERRA,419.615,2022-06-30 13:40:25.619303
COTA,326.882,2022-06-30 13:40:27.029501
MONA,328.238,2022-06-30 13:40:29.535431
LISA,325.799,2022-06-30 13:40:31.033457
BOSSA,326.562,2022-06-30 13:40:32.544723
NOVA,492.558,2022-06-30 13:40:34.209998
TERRA,335.213,2022-06-30 13:40:35.549984
COTA,339.403,2022-06-30 13:40:37.055435
MONA,341.164,2022-06-30 13:40:39.560237
LISA,325.408,2022-06-30 13:40:41.047216
BOSSA,325.093,2022-06-30 13:40:42.549302
NOVA,340.441,2022-06-30 13:40:44.066520
TERRA,331.382,2022-06-30 13:40:45.559938
COTA,363.543,2022-06-30 13:40:47.100893
MONA,328.202,2022-06-30 13:40:49.577458
LISA,328.124,2022-06-30 13:40:51.063380
BOSSA,325.603,2022-06-30 13:40:52.562815
NOVA,326.526,2022-06-30 13:40:54.066894
TERRA,327.553,2022-06-30 13:40:55.609525
COTA,330.46,2022-06-30 13:40:57.076228
MONA,518.037,2022-06-30 13:40:59.766002
LISA,333.345,2022-06-30 13:41:01.521317
BOSSA,336.022,2022-06-30 13:41:02.588683
NOVA,325.157,2022-06-30 13:41:04.080932
TERRA,330.359,2022-06-30 13:41:05.599086
COTA,338.375,2022-06-30 13:41:07.098109
MONA,331.132,2022-06-30 13:41:09.593908
LISA,333.774,2022-06-30 13:41:11.098945
BOSSA,339.953,2022-06-30 13:41:12.607318
NOVA,329.384,2022-06-30 13:41:14.098634
TERRA,327.951,2022-06-30 13:41:15.600330
COTA,329.665,2022-06-30 13:41:17.104710
MONA,332.584,2022-06-30 13:41:20.079426
LISA,330.444,2022-06-30 13:41:21.109748
BOSSA,329.802,2022-06-30 13:41:22.612021
NOVA,325.693,2022-06-30 13:41:24.109766
TERRA,334.239,2022-06-30 13:41:25.620709
COTA,774.522,2022-06-30 13:41:27.567698
MONA,361.206,2022-06-30 13:41:29.652634
LISA,326.822,2022-06-30 13:41:31.567306
BOSSA,324.73,2022-06-30 13:41:32.620746
NOVA,343.894,2022-06-30 13:41:34.142876
TERRA,326.425,2022-06-30 13:41:35.629033
COTA,369.374,2022-06-30 13:41:37.173054
MONA,332.737,2022-06-30 13:41:39.639442
LISA,330.34,2022-06-30 13:41:41.138788
BOSSA,324.99,2022-06-30 13:41:42.636551
NOVA,326.21,2022-06-30 13:41:44.162978
TERRA,325.382,2022-06-30 13:41:45.641447
COTA,326.055,2022-06-30 13:41:47.144261
MONA,346.121,2022-06-30 13:41:49.670015
LISA,327.851,2022-06-30 13:41:51.151090
BOSSA,333.735,2022-06-30 13:41:52.657296
NOVA,325.701,2022-06-30 13:41:54.225472
TERRA,359.017,2022-06-30 13:41:55.685857
COTA,326.228,2022-06-30 13:41:57.156438
MONA,327.521,2022-06-30 13:41:59.659417
LISA,753.39,2022-06-30 13:42:01.588169
BOSSA,341.885,2022-06-30 13:42:02.680432
NOVA,763.344,2022-06-30 13:42:04.602018
TERRA,326.924,2022-06-30 13:42:05.669812
COTA,334.131,2022-06-30 13:42:07.177136
MONA,326.56,2022-06-30 13:42:09.681881
LISA,773.025,2022-06-30 13:42:11.619405
BOSSA,326.873,2022-06-30 13:42:12.681714
NOVA,325.571,2022-06-30 13:42:14.175002
TERRA,329.217,2022-06-30 13:42:15.681066
COTA,326.585,2022-06-30 13:42:17.181761
MONA,327.327,2022-06-30 13:42:19.688147
LISA,326.492,2022-06-30 13:42:21.621263
BOSSA,541.181,2022-06-30 13:42:22.904703
NOVA,326.049,2022-06-30 13:42:24.192501
TERRA,325.578,2022-06-30 13:42:25.695369
COTA,412.842,2022-06-30 13:42:27.301356
MONA,379.252,2022-06-30 13:42:29.752247
LISA,325.046,2022-06-30 13:42:31.199127
BOSSA,325.094,2022-06-30 13:42:32.708020
NOVA,324.461,2022-06-30 13:42:34.203152
TERRA,325.967,2022-06-30 13:42:35.707158
COTA,335.105,2022-06-30 13:42:37.253923
MONA,334.962,2022-06-30 13:42:39.722315
LISA,326.548,2022-06-30 13:42:41.216088
BOSSA,346.359,2022-06-30 13:42:42.741849
NOVA,326.813,2022-06-30 13:42:44.220489
TERRA,325.398,2022-06-30 13:42:45.722582
COTA,328.898,2022-06-30 13:42:47.229625
MONA,402.043,2022-06-30 13:42:49.813836
LISA,421.809,2022-06-30 13:42:51.327302
BOSSA,330.816,2022-06-30 13:42:52.737752
NOVA,337.236,2022-06-30 13:42:54.246550
TERRA,328.452,2022-06-30 13:42:55.739142
COTA,329.806,2022-06-30 13:42:57.242577
MONA,329.348,2022-06-30 13:42:59.744931
LISA,327.895,2022-06-30 13:43:01.265744
BOSSA,348.762,2022-06-30 13:43:02.775609
NOVA,439.556,2022-06-30 13:43:04.361559
TERRA,325.788,2022-06-30 13:43:05.749495
COTA,330.929,2022-06-30 13:43:07.256703
MONA,535.121,2022-06-30 13:43:09.966887
LISA,460.448,2022-06-30 13:43:11.457898
BOSSA,326.522,2022-06-30 13:43:12.759737
NOVA,349.673,2022-06-30 13:43:14.332091
TERRA,325.004,2022-06-30 13:43:15.772471
COTA,325.248,2022-06-30 13:43:17.350883
MONA,326.365,2022-06-30 13:43:19.775629
LISA,374.075,2022-06-30 13:43:21.320324
BOSSA,325.24,2022-06-30 13:43:22.773596
NOVA,329.121,2022-06-30 13:43:24.285576
TERRA,326.446,2022-06-30 13:43:25.778842
COTA,328.807,2022-06-30 13:43:27.371605
MONA,340.5,2022-06-30 13:43:29.798447
LISA,434.531,2022-06-30 13:43:31.453768
BOSSA,791.685,2022-06-30 13:43:33.256451
NOVA,439.323,2022-06-30 13:43:34.402506
TERRA,326.12,2022-06-30 13:43:35.796717
COTA,326.637,2022-06-30 13:43:37.295215
MONA,326.4,2022-06-30 13:43:39.798622
LISA,325.26,2022-06-30 13:43:41.299983
BOSSA,391.747,2022-06-30 13:43:42.871219
NOVA,360.093,2022-06-30 13:43:44.355392
TERRA,332.903,2022-06-30 13:43:45.813230
COTA,327.468,2022-06-30 13:43:47.313348
MONA,328.6,2022-06-30 13:43:49.813570
LISA,324.981,2022-06-30 13:43:51.313263
BOSSA,342.14,2022-06-30 13:43:52.832041
NOVA,327.432,2022-06-30 13:43:54.319136
TERRA,363.215,2022-06-30 13:43:55.859739
COTA,336.34,2022-06-30 13:43:57.336933
MONA,329.199,2022-06-30 13:43:59.829600
LISA,389.483,2022-06-30 13:44:01.396724
BOSSA,567.537,2022-06-30 13:44:03.076486
NOVA,328.137,2022-06-30 13:44:04.334116
TERRA,332.775,2022-06-30 13:44:05.841040
COTA,330.215,2022-06-30 13:44:07.340658
MONA,406.568,2022-06-30 13:44:09.920103
LISA,325.463,2022-06-30 13:44:11.340718
BOSSA,324.424,2022-06-30 13:44:12.841799
NOVA,329.936,2022-06-30 13:44:14.349425
TERRA,324.633,2022-06-30 13:44:15.846278
COTA,327.197,2022-06-30 13:44:17.366714
MONA,336.855,2022-06-30 13:44:19.866665
LISA,326.203,2022-06-30 13:44:21.354863
BOSSA,332.155,2022-06-30 13:44:22.972070
NOVA,740.127,2022-06-30 13:44:24.776018
TERRA,459.107,2022-06-30 13:44:26.062392
COTA,435.965,2022-06-30 13:44:27.474981
MONA,329.801,2022-06-30 13:44:29.886919
LISA,379.062,2022-06-30 13:44:31.549297
BOSSA,329.789,2022-06-30 13:44:32.881435
NOVA,333.288,2022-06-30 13:44:34.381058
TERRA,329.175,2022-06-30 13:44:35.878944
COTA,332.122,2022-06-30 13:44:37.384229
MONA,360.252,2022-06-30 13:44:39.915530
LISA,340.205,2022-06-30 13:44:41.424451
BOSSA,327.351,2022-06-30 13:44:42.887595
NOVA,432.484,2022-06-30 13:44:44.540786
TERRA,325.531,2022-06-30 13:44:45.888795
COTA,366.502,2022-06-30 13:44:47.432054
MONA,333.922,2022-06-30 13:44:49.903309
LISA,547.158,2022-06-30 13:44:51.644665
BOSSA,326.002,2022-06-30 13:44:52.899524
NOVA,326.277,2022-06-30 13:44:54.402133
TERRA,330.827,2022-06-30 13:44:55.928564
COTA,357.753,2022-06-30 13:44:57.453052
MONA,364.581,2022-06-30 13:44:59.947897
LISA,324.964,2022-06-30 13:45:01.418060
BOSSA,326.666,2022-06-30 13:45:02.917272
NOVA,325.779,2022-06-30 13:45:04.421522
TERRA,326.426,2022-06-30 13:45:05.918446
COTA,326.51,2022-06-30 13:45:07.421590
MONA,327.306,2022-06-30 13:45:09.924296
LISA,325.759,2022-06-30 13:45:11.425712
BOSSA,327.062,2022-06-30 13:45:12.928492
NOVA,433.993,2022-06-30 13:45:14.537196
TERRA,394.712,2022-06-30 13:45:16.081617
COTA,446.19,2022-06-30 13:45:17.727171
MONA,406.402,2022-06-30 13:45:20.620398
LISA,328.997,2022-06-30 13:45:21.458312
BOSSA,325.351,2022-06-30 13:45:22.940665
NOVA,399.751,2022-06-30 13:45:24.516036
TERRA,325.043,2022-06-30 13:45:25.947065
COTA,326.152,2022-06-30 13:45:27.446109
MONA,517.282,2022-06-30 13:45:30.144861
LISA,329.276,2022-06-30 13:45:31.496776
BOSSA,346.941,2022-06-30 13:45:32.979231
NOVA,326.077,2022-06-30 13:45:34.456214
TERRA,345.991,2022-06-30 13:45:35.985003
COTA,327.405,2022-06-30 13:45:37.461451
MONA,356.206,2022-06-30 13:45:39.992922
LISA,333.18,2022-06-30 13:45:41.623850
BOSSA,327.893,2022-06-30 13:45:43.032618
NOVA,378.875,2022-06-30 13:45:44.557122
TERRA,405.572,2022-06-30 13:45:46.051645
COTA,325.312,2022-06-30 13:45:47.490143
MONA,327.864,2022-06-30 13:45:49.984445
LISA,324.332,2022-06-30 13:45:51.478374
BOSSA,377.012,2022-06-30 13:45:53.052962
NOVA,370.465,2022-06-30 13:45:54.966708
TERRA,401.896,2022-06-30 13:45:56.064293
COTA,344.745,2022-06-30 13:45:57.507689
MONA,345.385,2022-06-30 13:46:00.016556
LISA,333.092,2022-06-30 13:46:01.499376
BOSSA,408.192,2022-06-30 13:46:03.077400
NOVA,411.481,2022-06-30 13:46:04.583009
TERRA,345.648,2022-06-30 13:46:06.020293
COTA,553.419,2022-06-30 13:46:07.732151
MONA,353.274,2022-06-30 13:46:10.039791
LISA,394.295,2022-06-30 13:46:11.578865
BOSSA,384.386,2022-06-30 13:46:13.149935
NOVA,585.876,2022-06-30 13:46:14.771398
TERRA,367.267,2022-06-30 13:46:16.055079
COTA,367.359,2022-06-30 13:46:17.621495
MONA,328.144,2022-06-30 13:46:20.159337
LISA,401.428,2022-06-30 13:46:21.628833
BOSSA,1035.919,2022-06-30 13:46:23.752640
NOVA,651.638,2022-06-30 13:46:24.851428
TERRA,469.255,2022-06-30 13:46:26.262435
COTA,471.785,2022-06-30 13:46:27.676717
MONA,386.762,2022-06-30 13:46:30.126590
LISA,368.233,2022-06-30 13:46:31.575937
BOSSA,347.082,2022-06-30 13:46:33.081239
NOVA,324.797,2022-06-30 13:46:34.536315
TERRA,358.126,2022-06-30 13:46:36.070745
COTA,354.539,2022-06-30 13:46:37.570387
MONA,334.196,2022-06-30 13:46:40.128454
LISA,411.289,2022-06-30 13:46:41.647394
BOSSA,910.9,2022-06-30 13:46:44.190137
NOVA,425.286,2022-06-30 13:46:44.649734
TERRA,337.331,2022-06-30 13:46:46.064720
COTA,331.268,2022-06-30 13:46:47.557906
MONA,333.23,2022-06-30 13:46:50.062880
LISA,329.144,2022-06-30 13:46:51.565692
BOSSA,337.008,2022-06-30 13:46:53.070996
NOVA,325.697,2022-06-30 13:46:54.560488
TERRA,332.143,2022-06-30 13:46:56.067719
COTA,325.384,2022-06-30 13:46:57.564212
MONA,327.655,2022-06-30 13:47:00.071408
LISA,325.168,2022-06-30 13:47:01.569231
BOSSA,371.251,2022-06-30 13:47:03.143471
NOVA,332.669,2022-06-30 13:47:04.580816
TERRA,331.645,2022-06-30 13:47:06.089747
COTA,325.232,2022-06-30 13:47:07.576293
MONA,328.11,2022-06-30 13:47:10.085140
LISA,334.094,2022-06-30 13:47:11.589145
BOSSA,328.67,2022-06-30 13:47:13.084711
NOVA,333.372,2022-06-30 13:47:14.594172
TERRA,333.405,2022-06-30 13:47:16.093025
COTA,331.173,2022-06-30 13:47:17.592677
MONA,328.846,2022-06-30 13:47:20.091898
LISA,324.718,2022-06-30 13:47:21.595201
BOSSA,339.16,2022-06-30 13:47:23.108381
NOVA,327.914,2022-06-30 13:47:24.598653
TERRA,327.576,2022-06-30 13:47:26.100100
COTA,326.613,2022-06-30 13:47:28.045179
MONA,328.652,2022-06-30 13:47:30.968893
LISA,562.494,2022-06-30 13:47:33.553834
BOSSA,437.083,2022-06-30 13:47:33.809585
NOVA,338.375,2022-06-30 13:47:34.634009
TERRA,328.745,2022-06-30 13:47:36.114165
COTA,325.432,2022-06-30 13:47:37.630512
MONA,326.714,2022-06-30 13:47:40.117283
LISA,325.948,2022-06-30 13:47:41.618972
BOSSA,328.064,2022-06-30 13:47:43.123055
NOVA,327.737,2022-06-30 13:47:44.625254
TERRA,327.204,2022-06-30 13:47:46.130401
COTA,327.083,2022-06-30 13:47:47.628536
MONA,325.984,2022-06-30 13:47:50.131671
LISA,324.548,2022-06-30 13:47:51.702382
BOSSA,327.119,2022-06-30 13:47:53.136520
NOVA,327.957,2022-06-30 13:47:54.641307
TERRA,328.168,2022-06-30 13:47:56.141740
COTA,326.586,2022-06-30 13:47:57.643401
MONA,337.11,2022-06-30 13:48:00.157028
LISA,326.457,2022-06-30 13:48:01.647914
BOSSA,325.059,2022-06-30 13:48:03.148495
NOVA,336.742,2022-06-30 13:48:04.663650
TERRA,324.608,2022-06-30 13:48:06.152132
COTA,325.439,2022-06-30 13:48:07.654796
MONA,327.266,2022-06-30 13:48:10.161128
LISA,371.106,2022-06-30 13:48:12.150913
BOSSA,325.576,2022-06-30 13:48:13.162956
NOVA,345.512,2022-06-30 13:48:14.684963
TERRA,349.187,2022-06-30 13:48:16.198096
COTA,328.076,2022-06-30 13:48:17.672023
MONA,329.409,2022-06-30 13:48:20.181072
LISA,326.269,2022-06-30 13:48:21.710329
BOSSA,325.264,2022-06-30 13:48:23.178188
NOVA,328.437,2022-06-30 13:48:24.681692
TERRA,376.06,2022-06-30 13:48:26.235357
COTA,326.919,2022-06-30 13:48:27.685126
MONA,463.022,2022-06-30 13:48:30.333653
LISA,327.189,2022-06-30 13:48:31.690413
BOSSA,784.161,2022-06-30 13:48:33.650564
NOVA,327.156,2022-06-30 13:48:34.693972
TERRA,353.823,2022-06-30 13:48:36.224541
COTA,327.548,2022-06-30 13:48:37.774661
MONA,326.557,2022-06-30 13:48:40.209878
LISA,337.448,2022-06-30 13:48:41.715589
BOSSA,863.605,2022-06-30 13:48:44.190994
NOVA,329.686,2022-06-30 13:48:44.723263
TERRA,332.846,2022-06-30 13:48:46.241876
COTA,325.402,2022-06-30 13:48:48.150990
MONA,530.207,2022-06-30 13:48:50.419664
LISA,354.669,2022-06-30 13:48:51.746089
BOSSA,745.321,2022-06-30 13:48:53.640093
NOVA,326.937,2022-06-30 13:48:54.729854
TERRA,327.738,2022-06-30 13:48:56.660336
COTA,337.938,2022-06-30 13:48:57.748148
MONA,329.95,2022-06-30 13:49:00.233519
LISA,372.767,2022-06-30 13:49:01.778589
BOSSA,1062.066,2022-06-30 13:49:03.969777
NOVA,332.743,2022-06-30 13:49:04.742673
TERRA,373.465,2022-06-30 13:49:06.285671
COTA,327.452,2022-06-30 13:49:07.741468
MONA,328.147,2022-06-30 13:49:10.245283
LISA,351.417,2022-06-30 13:49:11.771304
BOSSA,330.399,2022-06-30 13:49:13.257456
NOVA,553.613,2022-06-30 13:49:15.000823
TERRA,507.952,2022-06-30 13:49:16.436316
COTA,377.357,2022-06-30 13:49:17.867700
MONA,326.535,2022-06-30 13:49:20.258911
LISA,326.213,2022-06-30 13:49:21.761437
BOSSA,493.378,2022-06-30 13:49:23.429650
NOVA,324.803,2022-06-30 13:49:24.762982
TERRA,398.608,2022-06-30 13:49:26.340253
COTA,339.526,2022-06-30 13:49:27.787719
MONA,332.215,2022-06-30 13:49:30.279354
LISA,324.873,2022-06-30 13:49:31.773834
BOSSA,545.961,2022-06-30 13:49:33.497415
NOVA,352.392,2022-06-30 13:49:34.805902
TERRA,326.341,2022-06-30 13:49:36.301487
COTA,327.614,2022-06-30 13:49:37.786039
MONA,365.473,2022-06-30 13:49:40.325343
LISA,325.022,2022-06-30 13:49:41.787075
BOSSA,856.886,2022-06-30 13:49:43.822204
NOVA,331.592,2022-06-30 13:49:44.797756
TERRA,325.28,2022-06-30 13:49:46.330702
COTA,338.955,2022-06-30 13:49:47.811399
MONA,333.459,2022-06-30 13:49:50.307502
LISA,325.103,2022-06-30 13:49:51.801482
BOSSA,584.029,2022-06-30 13:49:53.562707
NOVA,327.312,2022-06-30 13:49:54.807630
TERRA,326.827,2022-06-30 13:49:56.310722
COTA,326.166,2022-06-30 13:49:57.814352
MONA,329.025,2022-06-30 13:50:00.318849
LISA,341.64,2022-06-30 13:50:01.833108
BOSSA,644.275,2022-06-30 13:50:03.660924
NOVA,599.392,2022-06-30 13:50:05.094198
TERRA,400.569,2022-06-30 13:50:06.397334
COTA,388.432,2022-06-30 13:50:07.908019
MONA,337.764,2022-06-30 13:50:10.454184
LISA,371.089,2022-06-30 13:50:11.878832
BOSSA,326.147,2022-06-30 13:50:13.333169
NOVA,331.703,2022-06-30 13:50:14.885369
TERRA,336.347,2022-06-30 13:50:16.348535
COTA,345.258,2022-06-30 13:50:17.859185
MONA,327.949,2022-06-30 13:50:20.345237
LISA,326.313,2022-06-30 13:50:21.846248
BOSSA,937.737,2022-06-30 13:50:23.965103
NOVA,340.348,2022-06-30 13:50:24.864350
TERRA,328.999,2022-06-30 13:50:26.354339
COTA,326.754,2022-06-30 13:50:27.859287
MONA,327.096,2022-06-30 13:50:30.358057
LISA,326.625,2022-06-30 13:50:31.858998
BOSSA,659.234,2022-06-30 13:50:33.693365
NOVA,358.381,2022-06-30 13:50:34.901054
TERRA,324.771,2022-06-30 13:50:36.362600
COTA,325.703,2022-06-30 13:50:37.864973
MONA,337.686,2022-06-30 13:50:40.381385
LISA,326.721,2022-06-30 13:50:41.884682
BOSSA,347.132,2022-06-30 13:50:43.394526
NOVA,328.791,2022-06-30 13:50:44.966887
TERRA,330.278,2022-06-30 13:50:46.382324
COTA,333.489,2022-06-30 13:50:47.889945
MONA,476.16,2022-06-30 13:50:50.551113
LISA,870.007,2022-06-30 13:50:52.430522
BOSSA,899.322,2022-06-30 13:50:53.969071
NOVA,328.49,2022-06-30 13:50:54.892281
TERRA,326.861,2022-06-30 13:50:56.479993
COTA,373.393,2022-06-30 13:50:57.942639
MONA,395.443,2022-06-30 13:51:00.512780
LISA,326.389,2022-06-30 13:51:01.911154
BOSSA,1093.45,2022-06-30 13:51:04.173391
NOVA,326.784,2022-06-30 13:51:04.930032
TERRA,325.613,2022-06-30 13:51:06.408464
COTA,330.457,2022-06-30 13:51:07.913922
MONA,432.408,2022-06-30 13:51:10.522421
LISA,340.643,2022-06-30 13:51:11.930073
BOSSA,730.836,2022-06-30 13:51:13.824575
NOVA,327.279,2022-06-30 13:51:14.968645
TERRA,333.201,2022-06-30 13:51:16.431846
COTA,326.504,2022-06-30 13:51:17.946973
MONA,427.7,2022-06-30 13:51:20.530917
LISA,332.669,2022-06-30 13:51:21.938376
BOSSA,968.537,2022-06-30 13:51:24.074035
NOVA,326.642,2022-06-30 13:51:24.961227
TERRA,326.468,2022-06-30 13:51:26.436074
COTA,327.132,2022-06-30 13:51:27.941953
MONA,327.606,2022-06-30 13:51:30.443179
LISA,327.949,2022-06-30 13:51:31.949374
BOSSA,702.838,2022-06-30 13:51:33.828792
NOVA,338.362,2022-06-30 13:51:34.964730
TERRA,326.329,2022-06-30 13:51:36.453164
COTA,330.668,2022-06-30 13:51:37.958319
MONA,343.556,2022-06-30 13:51:40.474563
LISA,367.295,2022-06-30 13:51:41.998534
BOSSA,342.727,2022-06-30 13:51:43.476600
NOVA,334.296,2022-06-30 13:51:44.970554
TERRA,327.281,2022-06-30 13:51:46.464730
COTA,335.296,2022-06-30 13:51:47.973662
MONA,375.057,2022-06-30 13:51:50.517817
LISA,767.978,2022-06-30 13:51:52.414636
BOSSA,1099.811,2022-06-30 13:51:54.247942
NOVA,327.248,2022-06-30 13:51:54.976695
TERRA,394.014,2022-06-30 13:51:56.545107
COTA,327.33,2022-06-30 13:51:57.984813
MONA,328.055,2022-06-30 13:52:00.500390
LISA,332.025,2022-06-30 13:52:01.990238
BOSSA,336.943,2022-06-30 13:52:04.119271
NOVA,334.235,2022-06-30 13:52:04.998270
TERRA,332.659,2022-06-30 13:52:06.498468
COTA,330.168,2022-06-30 13:52:07.996687
MONA,330.712,2022-06-30 13:52:10.500360
LISA,332.989,2022-06-30 13:52:12.006265
BOSSA,341.972,2022-06-30 13:52:13.521133
NOVA,326.257,2022-06-30 13:52:15.003282
TERRA,328.641,2022-06-30 13:52:16.508860
COTA,329.132,2022-06-30 13:52:18.010277
MONA,328.016,2022-06-30 13:52:20.517903
LISA,327.331,2022-06-30 13:52:22.013707
BOSSA,335.491,2022-06-30 13:52:23.528003
NOVA,341.277,2022-06-30 13:52:25.032942
TERRA,347.225,2022-06-30 13:52:26.540537
COTA,327.628,2022-06-30 13:52:28.022706
MONA,331.879,2022-06-30 13:52:30.530937
LISA,452.773,2022-06-30 13:52:32.154563
BOSSA,719.228,2022-06-30 13:52:33.925371
NOVA,327.249,2022-06-30 13:52:35.034988
TERRA,325.659,2022-06-30 13:52:36.533233
COTA,327.192,2022-06-30 13:52:38.037693
MONA,326.858,2022-06-30 13:52:40.539310
LISA,993.695,2022-06-30 13:52:42.710522
BOSSA,335.25,2022-06-30 13:52:43.572893
NOVA,325.651,2022-06-30 13:52:45.045305
TERRA,327.639,2022-06-30 13:52:46.549214
COTA,342.535,2022-06-30 13:52:48.079781
MONA,329.482,2022-06-30 13:52:50.557091
LISA,327.559,2022-06-30 13:52:52.120690
BOSSA,325.487,2022-06-30 13:52:53.562170
NOVA,327.715,2022-06-30 13:52:55.085587
TERRA,327.559,2022-06-30 13:52:56.562189
COTA,356.53,2022-06-30 13:52:58.092179
MONA,330.297,2022-06-30 13:53:00.570462
LISA,327.1,2022-06-30 13:53:02.068046
BOSSA,326.063,2022-06-30 13:53:03.569075
NOVA,325.94,2022-06-30 13:53:05.071683
TERRA,342.194,2022-06-30 13:53:06.589556
COTA,333.593,2022-06-30 13:53:08.081945
MONA,325.776,2022-06-30 13:53:10.578487
LISA,1138.051,2022-06-30 13:53:12.956124
BOSSA,1573.173,2022-06-30 13:53:14.863837
NOVA,645.188,2022-06-30 13:53:15.506629
TERRA,324.998,2022-06-30 13:53:16.700624
COTA,327.505,2022-06-30 13:53:18.097122
MONA,332.809,2022-06-30 13:53:20.597813
LISA,351.345,2022-06-30 13:53:22.119006
BOSSA,327.405,2022-06-30 13:53:23.596544
NOVA,326.023,2022-06-30 13:53:25.097085
TERRA,325.898,2022-06-30 13:53:26.600698
COTA,325.775,2022-06-30 13:53:28.101480
MONA,333.668,2022-06-30 13:53:30.614266
LISA,326.969,2022-06-30 13:53:32.111768
BOSSA,349.188,2022-06-30 13:53:33.636776
NOVA,374.992,2022-06-30 13:53:35.161571
TERRA,330.567,2022-06-30 13:53:36.619264
COTA,332.192,2022-06-30 13:53:38.171967
MONA,341.081,2022-06-30 13:53:40.638744
LISA,330.466,2022-06-30 13:53:42.127311
BOSSA,345.841,2022-06-30 13:53:43.645186
NOVA,327.312,2022-06-30 13:53:45.131548
TERRA,330.262,2022-06-30 13:53:46.633157
COTA,326.692,2022-06-30 13:53:48.132361
MONA,328.27,2022-06-30 13:53:50.670002
LISA,326.731,2022-06-30 13:53:52.138012
BOSSA,695.236,2022-06-30 13:53:54.007815
NOVA,450.244,2022-06-30 13:53:55.265576
TERRA,325.496,2022-06-30 13:53:56.649075
COTA,330.992,2022-06-30 13:53:58.150721
MONA,328.156,2022-06-30 13:54:00.650960
LISA,359.698,2022-06-30 13:54:02.186101
BOSSA,327.905,2022-06-30 13:54:03.677423
NOVA,441.064,2022-06-30 13:54:05.271042
TERRA,327.97,2022-06-30 13:54:06.661985
COTA,333.215,2022-06-30 13:54:08.168770
MONA,326.804,2022-06-30 13:54:10.668956
LISA,326.56,2022-06-30 13:54:12.166428
BOSSA,390.551,2022-06-30 13:54:13.769261
NOVA,339.323,2022-06-30 13:54:15.223829
TERRA,326.585,2022-06-30 13:54:16.711642
COTA,395.42,2022-06-30 13:54:18.243430
MONA,328.216,2022-06-30 13:54:20.685825
LISA,326.213,2022-06-30 13:54:22.182497
